LTER_site,local_site,year,date,site,plot,ACHMIL,ALLGEY,ANTMED,AREFEN,ARTSCO,bare,BISBIS,BISVIV,CALLEP,CAMROT,CAR_SP1,CARHET,CARNOV,CARSCO,CASOCC,CERARV,CHIJAM,DANINT,DESCAE,DRABA_SP1,DRACRA2,ERIMEL,ERIPIN,ERISIM,FESBRA,FORB_SP1,GEN_SP1,GENALG,GENAMA,GENPRO,GEUROS,GRASS_SP1,LEWPYG,lichen,litter,LLOSER,LUZSPI,MERLAN,MINOBT,moss,NOCFEN,PACCRO,PEDGRO,PHLALP,POA_SP1,POAALP,POAARC,POAGLA,POTDIV,PRIANG,RANADO,RHOINT,RHORHO,rock,SALIX_SP1,SAXRHO,SEDLAN,SELDEN,SIBPRO,SOLMUL,STELON,STEUMB,SWEPER,TRIPAR,TRISPI
NWT,Watershed,2014,7/15/14,5,CXX,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.5,0,0,0,0,0,0,45,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CAC,0,0,0,0,16,12,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,33,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CAN,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CAX,0,0,0,0,2,8,4,0,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CBX,0,0,0,0,6,6,4,0,0,0,0,0,0,0.5,0,0,0,0,28,0,0,0,0,0.5,1,0,0,0,0.5,0,26,0,0.5,0,11,0,2,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CDC,0,0,0,0,11,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,38,0,0.5,0,14,3,0.5,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CDN,0,0,0,0,13,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,8,0,4,0,8,1,3,0,0.5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CDX,0,0,0,0.5,3,6,4,0,0,0,0,0,0,5,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,37,0,0,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,2,0.5,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CXC,0,0,0,0,7,1,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CXN,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2014,7/21/14,6,CXX,0,0,0,0,7,0,1,0,1,0,0,0,0,5,2,0,0,0,27,0,0,0,0,0.5,0,0,0,0,0,0,33,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CAC,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0.5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0.5,0,0,1,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CAN,0.5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,7,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,9,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CAX,0,0,0,0.5,1,0,4,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CBX,0,0,0,0,0.5,0,7,0,0,0,0,0,0,0,0,0,0,0.5,33,0,0,0,0,0.5,0,0,0,0,0,0,53,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,2,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CDC,0,0,0,0,7,6,0.5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0.5,0,18,0,0.5,0,0,0,0,0,0,1,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CDN,0,0,0,0,3,2,6,0,0,0,1,0,0,4,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CDX,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,42,0,0,0,6,9,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CXC,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0.5,0,6,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CXN,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0.5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2014,7/31/14,7,CXX,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0.5,0,0,0,0,0,0,72,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CAC,0,0,0,0,15,10,1,0,1,0,0,0,0,3,0.5,0,0,0,34,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CAN,0,0,0,0,9,0,2,0,5,0,0,0,0,32,0,0,0,0,33,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CAX,0,0,0,0,20,0,6,1,0.5,0,0,0,0,12,0.5,0,0,0,54,0,0,0,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CBX,0,0,0,0,10,0,3,0,12,0,0,0,0,6,0,0,0.5,0,25,0,0,0,0,1,1,0,0,0,0,0,33,0,0,0,4,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CDC,0,0,0,0,12,12,0.5,0,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,31,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CDN,0,0,0,0,8,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0,0,0,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CDX,0,0,0,0,25,0,3,0.5,4,0,0,0,0,8,5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,7,0,0,37,0,0,0,4,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CXC,0,0,0,0,8,14,2,0.5,1,0,0,0,0,1,0.5,0,0,0,12,0,0,0,0,1,3,0,0,10,0,0,22,0,0,0,10,11,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CXN,0,0,0,0,7,8,1,0,2,0,0,0,0,37,0,0,0,0,16,0,0,0,0,0,0.5,0,0,1,0,0,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2015,7/27/15,1,CXX,0,0,0,0,3,2,4,0,1,0,0,0,0,6,1,0,0,0,40,0,0,0,0,0,0.5,0,0,0,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/22/15,2,CAC,0,0,0,0,17,6,2,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/22/15,2,CAN,0,0,0,0,4,3,3,0,0.5,0,0,0,0,17,0,0,0,0,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/22/15,2,CAX,0,0,0,0,16,2,8,0,0,0,0,0,0,0.5,0.5,0,0,0,64,0,0,0,0,0,1,0,0,4,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/21/15,2,CBX,0,0,0,0,5,2,4,0,2,0,0,0,0,0.5,0,0,0,0,43,0,0,0,0,0,0,0,0,3,0,0,24,0,0.5,0,3,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/21/15,2,CDC,0,0,0,0,16,11,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,17,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/25/15,2,CDN,0,0,0,0,8,2,3,0,0.5,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/21/15,2,CDX,0,0,0,0,20,2,6,0,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,52,0,0,0,1,0,0,3,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/21/15,2,CXC,0,0,0,0,0.5,3,5,0,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,46,0,0,0,10,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/22/15,2,CXN,0,0,0,0,5,2,4,0,0.5,0,0,0,0,23,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/21/15,2,CXX,0,0,0,0,19,0,4,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,44,0,0,0,0,0,0,0.5,0,8,0,0,14,0,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CAC,0,0,0,0,5,17,3,0,7,0,0,0,0,2,0.5,0,0,0,44,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CAN,0,0,0,0,2,0,10,0,3,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CAX,0,0,0,0,10,0,2,0,4,0,0,0,0,0,0.5,0,0,0,67,0,0,0,0,1,0.5,0,0,8,0.5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CBX,0,0,0,0,10,2,5,0,1,0,0,0,0,6,2,0,0,0,45,0,0,0,0,0,0.5,0,0,1,0.5,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CDC,0,0,0,0,1,23,8,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,21,0,0.5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CDN,0,0,0,0,3,2,1,0,1,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0.5,0,0.5,0,14,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CDX,0,0,0,0,12,1,3,0,6,0,0,0,0,12,0.5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,52,0,0.5,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CXC,0,0,0,0,8,8,3,0,6,0,0,0,0,3,0,0,0,0,26,0,0,0,0,2,0,0,0,4,0.5,0,15,0,0,0,10,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CXN,0,0,0,0,2,1,6,0,0.5,0,0,0,0,6,0,0,0,0,73,0,0,0,0,0,0.5,0,0,0.5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2015,7/23/15,3,CXX,0,0,0,0,1,1,4,0,4,0,0,0,0,5,0,0,0,0,61,0,0,0,0,0,0,0,0,3,0.5,0,21,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CAC,0,0,0,0,7,18,1,0,0.5,0,0,3,0,0,0.5,0,0,0,49,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,14,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CAN,0,0,0,0,1,2,3,0,0,0,0,11,0,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/27/15,4,CAX,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,84,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CBX,0,0,0,0,5,1,2,0,0,0,0,1,0,0,0.5,0,0,0,53,0,0,0,0,0.5,4,0,0,0,0,0,7,0,0,0,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CDC,0,0,0,0,4,20,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,51,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CDN,0,0,0,0,4,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,34,0,0,0,7,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2015,7/28/15,4,CDX,0,0,0,0,8,4,3,0,0,0,0,8,0,0,1,0,0,0,0,0.5,0,0,0,5,1,0,0,0,0,0,33,0,0.5,0,3,9,1,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0.5,0,0,5,0,1,0,0,16,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
